id_vendedor,nombre,descripcion,precio,cantidad,activo,aprobado
55,Monitor Lote 331,Excelente Monitor disponible en tienda electronica. ID Registro: 7935.,913.12,144,1,1
59,Hard Disk Lote 331,Excelente Hard Disk disponible en tienda electronica. ID Registro: 7936.,68.62,145,1,1
63,Camera Lote 331,Excelente Camera disponible en tienda electronica. ID Registro: 7937.,1553.53,146,1,1
69,Gaming Console Lote 331,Excelente Gaming Console disponible en tienda electronica. ID Registro: 7938.,392.04,147,1,1
73,Keyboard Lote 331,Excelente Keyboard disponible en tienda electronica. ID Registro: 7939.,123.94,148,1,1
78,Smart TV Lote 331,Excelente Smart TV disponible en tienda electronica. ID Registro: 7940.,1887.14,149,1,1
81,Router Lote 331,Excelente Router disponible en tienda electronica. ID Registro: 7941.,88.29,150,1,1
85,Speaker Lote 331,Excelente Speaker disponible en tienda electronica. ID Registro: 7942.,445.64,151,1,1
89,Smart Home Hub Lote 331,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 7943.,130.92,152,1,1
93,Smartphone Lote 331,Excelente Smartphone disponible en tienda electronica. ID Registro: 7944.,339.4,153,1,1
97,Smartwatch Lote 332,Excelente Smartwatch disponible en tienda electronica. ID Registro: 7945.,244.74,154,1,1
102,Scanner Lote 332,Excelente Scanner disponible en tienda electronica. ID Registro: 7946.,270.96,155,1,1
105,USB Drive Lote 332,Excelente USB Drive disponible en tienda electronica. ID Registro: 7947.,5.44,156,1,1
109,Printer Lote 332,Excelente Printer disponible en tienda electronica. ID Registro: 7948.,279.8,157,1,1
113,Tablet Lote 332,Excelente Tablet disponible en tienda electronica. ID Registro: 7949.,796.53,158,1,1
117,Power Bank Lote 332,Excelente Power Bank disponible en tienda electronica. ID Registro: 7950.,49.38,159,1,1
17,Charger Lote 332,Excelente Charger disponible en tienda electronica. ID Registro: 7951.,18.02,10,1,1
21,Mouse Lote 332,Excelente Mouse disponible en tienda electronica. ID Registro: 7952.,19.42,11,1,1
26,VR Headset Lote 332,Excelente VR Headset disponible en tienda electronica. ID Registro: 7953.,811.34,12,1,1
29,Laptop Lote 332,Excelente Laptop disponible en tienda electronica. ID Registro: 7954.,1938.62,13,1,1
33,Drone Lote 332,Excelente Drone disponible en tienda electronica. ID Registro: 7955.,1708.47,14,1,1
39,Headphones Lote 332,Excelente Headphones disponible en tienda electronica. ID Registro: 7956.,134.21,15,1,1
43,Projector Lote 332,Excelente Projector disponible en tienda electronica. ID Registro: 7957.,306.74,16,1,1
47,Graphics Card Lote 332,Excelente Graphics Card disponible en tienda electronica. ID Registro: 7958.,1166.64,17,1,1
51,Monitor Lote 332,Excelente Monitor disponible en tienda electronica. ID Registro: 7959.,913.12,18,1,1
55,Hard Disk Lote 332,Excelente Hard Disk disponible en tienda electronica. ID Registro: 7960.,68.62,19,1,1
59,Camera Lote 332,Excelente Camera disponible en tienda electronica. ID Registro: 7961.,1553.53,20,1,1
63,Gaming Console Lote 332,Excelente Gaming Console disponible en tienda electronica. ID Registro: 7962.,392.04,21,1,1
69,Keyboard Lote 332,Excelente Keyboard disponible en tienda electronica. ID Registro: 7963.,123.94,22,1,1
73,Smart TV Lote 332,Excelente Smart TV disponible en tienda electronica. ID Registro: 7964.,1887.14,23,1,1
78,Router Lote 332,Excelente Router disponible en tienda electronica. ID Registro: 7965.,88.29,24,1,1
81,Speaker Lote 332,Excelente Speaker disponible en tienda electronica. ID Registro: 7966.,445.64,25,1,1
85,Smart Home Hub Lote 332,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 7967.,130.92,26,1,1
89,Smartphone Lote 332,Excelente Smartphone disponible en tienda electronica. ID Registro: 7968.,339.4,27,1,1
93,Smartwatch Lote 333,Excelente Smartwatch disponible en tienda electronica. ID Registro: 7969.,244.74,28,1,1
97,Scanner Lote 333,Excelente Scanner disponible en tienda electronica. ID Registro: 7970.,270.96,29,1,1
102,USB Drive Lote 333,Excelente USB Drive disponible en tienda electronica. ID Registro: 7971.,5.44,30,1,1
105,Printer Lote 333,Excelente Printer disponible en tienda electronica. ID Registro: 7972.,279.8,31,1,1
109,Tablet Lote 333,Excelente Tablet disponible en tienda electronica. ID Registro: 7973.,796.53,32,1,1
113,Power Bank Lote 333,Excelente Power Bank disponible en tienda electronica. ID Registro: 7974.,49.38,33,1,1
117,Charger Lote 333,Excelente Charger disponible en tienda electronica. ID Registro: 7975.,18.02,34,1,1
17,Mouse Lote 333,Excelente Mouse disponible en tienda electronica. ID Registro: 7976.,19.42,35,1,1
21,VR Headset Lote 333,Excelente VR Headset disponible en tienda electronica. ID Registro: 7977.,811.34,36,1,1
26,Laptop Lote 333,Excelente Laptop disponible en tienda electronica. ID Registro: 7978.,1938.62,37,1,1
29,Drone Lote 333,Excelente Drone disponible en tienda electronica. ID Registro: 7979.,1708.47,38,1,1
33,Headphones Lote 333,Excelente Headphones disponible en tienda electronica. ID Registro: 7980.,134.21,39,1,1
39,Projector Lote 333,Excelente Projector disponible en tienda electronica. ID Registro: 7981.,306.74,40,1,1
43,Graphics Card Lote 333,Excelente Graphics Card disponible en tienda electronica. ID Registro: 7982.,1166.64,41,1,1
47,Monitor Lote 333,Excelente Monitor disponible en tienda electronica. ID Registro: 7983.,913.12,42,1,1
51,Hard Disk Lote 333,Excelente Hard Disk disponible en tienda electronica. ID Registro: 7984.,68.62,43,1,1
55,Camera Lote 333,Excelente Camera disponible en tienda electronica. ID Registro: 7985.,1553.53,44,1,1
59,Gaming Console Lote 333,Excelente Gaming Console disponible en tienda electronica. ID Registro: 7986.,392.04,45,1,1
63,Keyboard Lote 333,Excelente Keyboard disponible en tienda electronica. ID Registro: 7987.,123.94,46,1,1
69,Smart TV Lote 333,Excelente Smart TV disponible en tienda electronica. ID Registro: 7988.,1887.14,47,1,1
73,Router Lote 333,Excelente Router disponible en tienda electronica. ID Registro: 7989.,88.29,48,1,1
78,Speaker Lote 333,Excelente Speaker disponible en tienda electronica. ID Registro: 7990.,445.64,49,1,1
81,Smart Home Hub Lote 333,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 7991.,130.92,50,1,1
85,Smartphone Lote 333,Excelente Smartphone disponible en tienda electronica. ID Registro: 7992.,339.4,51,1,1
89,Smartwatch Lote 334,Excelente Smartwatch disponible en tienda electronica. ID Registro: 7993.,244.74,52,1,1
93,Scanner Lote 334,Excelente Scanner disponible en tienda electronica. ID Registro: 7994.,270.96,53,1,1
97,USB Drive Lote 334,Excelente USB Drive disponible en tienda electronica. ID Registro: 7995.,5.44,54,1,1
102,Printer Lote 334,Excelente Printer disponible en tienda electronica. ID Registro: 7996.,279.8,55,1,1
105,Tablet Lote 334,Excelente Tablet disponible en tienda electronica. ID Registro: 7997.,796.53,56,1,1
109,Power Bank Lote 334,Excelente Power Bank disponible en tienda electronica. ID Registro: 7998.,49.38,57,1,1
113,Charger Lote 334,Excelente Charger disponible en tienda electronica. ID Registro: 7999.,18.02,58,1,1
117,Mouse Lote 334,Excelente Mouse disponible en tienda electronica. ID Registro: 8000.,19.42,59,1,1
17,VR Headset Lote 334,Excelente VR Headset disponible en tienda electronica. ID Registro: 8001.,811.34,60,1,1
21,Laptop Lote 334,Excelente Laptop disponible en tienda electronica. ID Registro: 8002.,1938.62,61,1,1
26,Drone Lote 334,Excelente Drone disponible en tienda electronica. ID Registro: 8003.,1708.47,62,1,1
29,Headphones Lote 334,Excelente Headphones disponible en tienda electronica. ID Registro: 8004.,134.21,63,1,1
33,Projector Lote 334,Excelente Projector disponible en tienda electronica. ID Registro: 8005.,306.74,64,1,1
39,Graphics Card Lote 334,Excelente Graphics Card disponible en tienda electronica. ID Registro: 8006.,1166.64,65,1,1
43,Monitor Lote 334,Excelente Monitor disponible en tienda electronica. ID Registro: 8007.,913.12,66,1,1
47,Hard Disk Lote 334,Excelente Hard Disk disponible en tienda electronica. ID Registro: 8008.,68.62,67,1,1
51,Camera Lote 334,Excelente Camera disponible en tienda electronica. ID Registro: 8009.,1553.53,68,1,1
55,Gaming Console Lote 334,Excelente Gaming Console disponible en tienda electronica. ID Registro: 8010.,392.04,69,1,1
59,Keyboard Lote 334,Excelente Keyboard disponible en tienda electronica. ID Registro: 8011.,123.94,70,1,1
63,Smart TV Lote 334,Excelente Smart TV disponible en tienda electronica. ID Registro: 8012.,1887.14,71,1,1
69,Router Lote 334,Excelente Router disponible en tienda electronica. ID Registro: 8013.,88.29,72,1,1
73,Speaker Lote 334,Excelente Speaker disponible en tienda electronica. ID Registro: 8014.,445.64,73,1,1
78,Smart Home Hub Lote 334,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 8015.,130.92,74,1,1
81,Smartphone Lote 334,Excelente Smartphone disponible en tienda electronica. ID Registro: 8016.,339.4,75,1,1
85,Smartwatch Lote 335,Excelente Smartwatch disponible en tienda electronica. ID Registro: 8017.,244.74,76,1,1
89,Scanner Lote 335,Excelente Scanner disponible en tienda electronica. ID Registro: 8018.,270.96,77,1,1
93,USB Drive Lote 335,Excelente USB Drive disponible en tienda electronica. ID Registro: 8019.,5.44,78,1,1
97,Printer Lote 335,Excelente Printer disponible en tienda electronica. ID Registro: 8020.,279.8,79,1,1
102,Tablet Lote 335,Excelente Tablet disponible en tienda electronica. ID Registro: 8021.,796.53,80,1,1
105,Power Bank Lote 335,Excelente Power Bank disponible en tienda electronica. ID Registro: 8022.,49.38,81,1,1
109,Charger Lote 335,Excelente Charger disponible en tienda electronica. ID Registro: 8023.,18.02,82,1,1
113,Mouse Lote 335,Excelente Mouse disponible en tienda electronica. ID Registro: 8024.,19.42,83,1,1
117,VR Headset Lote 335,Excelente VR Headset disponible en tienda electronica. ID Registro: 8025.,811.34,84,1,1
17,Laptop Lote 335,Excelente Laptop disponible en tienda electronica. ID Registro: 8026.,1938.62,85,1,1
21,Drone Lote 335,Excelente Drone disponible en tienda electronica. ID Registro: 8027.,1708.47,86,1,1
26,Headphones Lote 335,Excelente Headphones disponible en tienda electronica. ID Registro: 8028.,134.21,87,1,1
29,Projector Lote 335,Excelente Projector disponible en tienda electronica. ID Registro: 8029.,306.74,88,1,1
33,Graphics Card Lote 335,Excelente Graphics Card disponible en tienda electronica. ID Registro: 8030.,1166.64,89,1,1
39,Monitor Lote 335,Excelente Monitor disponible en tienda electronica. ID Registro: 8031.,913.12,90,1,1
43,Hard Disk Lote 335,Excelente Hard Disk disponible en tienda electronica. ID Registro: 8032.,68.62,91,1,1
47,Camera Lote 335,Excelente Camera disponible en tienda electronica. ID Registro: 8033.,1553.53,92,1,1
51,Gaming Console Lote 335,Excelente Gaming Console disponible en tienda electronica. ID Registro: 8034.,392.04,93,1,1
55,Keyboard Lote 335,Excelente Keyboard disponible en tienda electronica. ID Registro: 8035.,123.94,94,1,1
59,Smart TV Lote 335,Excelente Smart TV disponible en tienda electronica. ID Registro: 8036.,1887.14,95,1,1
63,Router Lote 335,Excelente Router disponible en tienda electronica. ID Registro: 8037.,88.29,96,1,1
69,Speaker Lote 335,Excelente Speaker disponible en tienda electronica. ID Registro: 8038.,445.64,97,1,1
73,Smart Home Hub Lote 335,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 8039.,130.92,98,1,1
78,Smartphone Lote 335,Excelente Smartphone disponible en tienda electronica. ID Registro: 8040.,339.4,99,1,1
81,Smartwatch Lote 336,Excelente Smartwatch disponible en tienda electronica. ID Registro: 8041.,244.74,100,1,1
85,Scanner Lote 336,Excelente Scanner disponible en tienda electronica. ID Registro: 8042.,270.96,101,1,1
89,USB Drive Lote 336,Excelente USB Drive disponible en tienda electronica. ID Registro: 8043.,5.44,102,1,1
93,Printer Lote 336,Excelente Printer disponible en tienda electronica. ID Registro: 8044.,279.8,103,1,1
97,Tablet Lote 336,Excelente Tablet disponible en tienda electronica. ID Registro: 8045.,796.53,104,1,1
102,Power Bank Lote 336,Excelente Power Bank disponible en tienda electronica. ID Registro: 8046.,49.38,105,1,1
105,Charger Lote 336,Excelente Charger disponible en tienda electronica. ID Registro: 8047.,18.02,106,1,1
109,Mouse Lote 336,Excelente Mouse disponible en tienda electronica. ID Registro: 8048.,19.42,107,1,1
113,VR Headset Lote 336,Excelente VR Headset disponible en tienda electronica. ID Registro: 8049.,811.34,108,1,1
117,Laptop Lote 336,Excelente Laptop disponible en tienda electronica. ID Registro: 8050.,1938.62,109,1,1
17,Drone Lote 336,Excelente Drone disponible en tienda electronica. ID Registro: 8051.,1708.47,110,1,1
21,Headphones Lote 336,Excelente Headphones disponible en tienda electronica. ID Registro: 8052.,134.21,111,1,1
26,Projector Lote 336,Excelente Projector disponible en tienda electronica. ID Registro: 8053.,306.74,112,1,1
29,Graphics Card Lote 336,Excelente Graphics Card disponible en tienda electronica. ID Registro: 8054.,1166.64,113,1,1
33,Monitor Lote 336,Excelente Monitor disponible en tienda electronica. ID Registro: 8055.,913.12,114,1,1
39,Hard Disk Lote 336,Excelente Hard Disk disponible en tienda electronica. ID Registro: 8056.,68.62,115,1,1
43,Camera Lote 336,Excelente Camera disponible en tienda electronica. ID Registro: 8057.,1553.53,116,1,1
47,Gaming Console Lote 336,Excelente Gaming Console disponible en tienda electronica. ID Registro: 8058.,392.04,117,1,1
51,Keyboard Lote 336,Excelente Keyboard disponible en tienda electronica. ID Registro: 8059.,123.94,118,1,1
55,Smart TV Lote 336,Excelente Smart TV disponible en tienda electronica. ID Registro: 8060.,1887.14,119,1,1
59,Router Lote 336,Excelente Router disponible en tienda electronica. ID Registro: 8061.,88.29,120,1,1
63,Speaker Lote 336,Excelente Speaker disponible en tienda electronica. ID Registro: 8062.,445.64,121,1,1
69,Smart Home Hub Lote 336,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 8063.,130.92,122,1,1
73,Smartphone Lote 336,Excelente Smartphone disponible en tienda electronica. ID Registro: 8064.,339.4,123,1,1
78,Smartwatch Lote 337,Excelente Smartwatch disponible en tienda electronica. ID Registro: 8065.,244.74,124,1,1
81,Scanner Lote 337,Excelente Scanner disponible en tienda electronica. ID Registro: 8066.,270.96,125,1,1
85,USB Drive Lote 337,Excelente USB Drive disponible en tienda electronica. ID Registro: 8067.,5.44,126,1,1
89,Printer Lote 337,Excelente Printer disponible en tienda electronica. ID Registro: 8068.,279.8,127,1,1
93,Tablet Lote 337,Excelente Tablet disponible en tienda electronica. ID Registro: 8069.,796.53,128,1,1
97,Power Bank Lote 337,Excelente Power Bank disponible en tienda electronica. ID Registro: 8070.,49.38,129,1,1
102,Charger Lote 337,Excelente Charger disponible en tienda electronica. ID Registro: 8071.,18.02,130,1,1
105,Mouse Lote 337,Excelente Mouse disponible en tienda electronica. ID Registro: 8072.,19.42,131,1,1
109,VR Headset Lote 337,Excelente VR Headset disponible en tienda electronica. ID Registro: 8073.,811.34,132,1,1
113,Laptop Lote 337,Excelente Laptop disponible en tienda electronica. ID Registro: 8074.,1938.62,133,1,1
117,Drone Lote 337,Excelente Drone disponible en tienda electronica. ID Registro: 8075.,1708.47,134,1,1
17,Headphones Lote 337,Excelente Headphones disponible en tienda electronica. ID Registro: 8076.,134.21,135,1,1
21,Projector Lote 337,Excelente Projector disponible en tienda electronica. ID Registro: 8077.,306.74,136,1,1
26,Graphics Card Lote 337,Excelente Graphics Card disponible en tienda electronica. ID Registro: 8078.,1166.64,137,1,1
29,Monitor Lote 337,Excelente Monitor disponible en tienda electronica. ID Registro: 8079.,913.12,138,1,1
33,Hard Disk Lote 337,Excelente Hard Disk disponible en tienda electronica. ID Registro: 8080.,68.62,139,1,1
39,Camera Lote 337,Excelente Camera disponible en tienda electronica. ID Registro: 8081.,1553.53,140,1,1
43,Gaming Console Lote 337,Excelente Gaming Console disponible en tienda electronica. ID Registro: 8082.,392.04,141,1,1
47,Keyboard Lote 337,Excelente Keyboard disponible en tienda electronica. ID Registro: 8083.,123.94,142,1,1
51,Smart TV Lote 337,Excelente Smart TV disponible en tienda electronica. ID Registro: 8084.,1887.14,143,1,1
55,Router Lote 337,Excelente Router disponible en tienda electronica. ID Registro: 8085.,88.29,144,1,1
59,Speaker Lote 337,Excelente Speaker disponible en tienda electronica. ID Registro: 8086.,445.64,145,1,1
63,Smart Home Hub Lote 337,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 8087.,130.92,146,1,1
69,Smartphone Lote 337,Excelente Smartphone disponible en tienda electronica. ID Registro: 8088.,339.4,147,1,1
